Call  | Code | PC      | Cyc   | SP      | regA | regB | regC | regD | regE | regH | regL |flgZ|flgS|flgP|flgC|flgAC|
42831 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42832 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42833 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42834 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42835 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42836 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42837 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42838 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42839 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42840 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42841 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42842 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42843 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42844 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42845 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42846 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42847 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42848 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42849 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42850 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42851 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42852 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42853 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42854 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42855 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42856 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42857 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42858 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42859 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42860 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42861 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42862 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42863 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42864 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42865 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42866 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42867 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42868 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42869 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42870 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42871 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42872 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42873 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42874 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42875 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42876 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42877 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42878 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42879 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42880 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42881 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42882 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42883 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42884 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42885 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42886 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42887 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42888 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42889 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42890 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42891 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42892 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42893 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42894 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42895 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42896 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42897 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42898 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42899 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42900 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42901 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42902 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42903 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42904 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42905 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42906 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42907 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42908 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42909 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42910 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42911 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42912 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42913 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42914 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42915 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42916 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42917 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42918 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42919 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42920 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42921 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42922 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42923 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42924 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42925 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42926 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42927 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42928 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42929 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42930 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42931 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42932 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42933 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42934 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42935 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42936 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42937 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42938 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42939 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42940 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42941 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42942 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42943 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42944 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42945 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42946 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42947 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42948 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42949 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42950 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42951 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42952 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42953 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42954 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42955 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42956 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42957 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42958 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42959 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42960 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42961 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42962 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42963 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42964 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42965 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42966 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42967 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42968 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42969 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42970 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42971 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42972 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42973 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42974 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42975 | 0xa7 | 0x00add |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42976 | 0xc2 | 0x00ade |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
42977 | 0x3a | 0x00ada |     0 | 0x 23fe | 0x40 | 0x00 | 0x00 | 0x1f | 0xb0 | 0x3e | 0x01 |  0 |  0 |  0 |  0 |   0 | 
